id,name,image,status,memory_usage,cpu_percentage
e5ad607b3eb900e04749bdb4ba372f71302d35a31877e8cedd9c8254a98c51f0,/dockiera-app_influxdb_1,influxdb:latest,running,97755136,1.39329
df46a54a2c404e3bebf82d8f3383578ff696bbf126a1fa5a66f01396a05b4d64,/dockiera-app_frontend_1,node:16-alpine,running,409948160,20.48083
7af6b210b42f81ee6eb66c3b3fd6dc736d154c2a286162a397737d103e4510af,/dockiera-app_proxy_1,dockiera-app_proxy,running,68177920,1.88094
ea7fc85b9fb14967b7b7ab2a9ebd22af4ebd020883285d698c44ec50939c0967,akamai-app-back
f16c369abf9d4716852b1f0991368a5dcbc1bc4134dc48529352e5e4ad51945f,jarektuogarek1986
b289682d146848f79f22e8866298219953f72bf1cf93435fa9892e4d70b698d9,faceitbackend
10cc762506c74b33bfd996c257c0a8245fbdfb98eac441cf8cf845dc5f9d75da,hyperfurion-database
18794460545443b6821843f718811eee807dea24b38641f0963254f2e106653f,immobilus-app-uber
